county,office,district,party,candidate,votes
ADAMS,President,,NEW,JOHN JOSEPH POLACHEK,1
ALEXANDER,President,,NEW,JOHN JOSEPH POLACHEK,2
BOND,President,,NEW,JOHN JOSEPH POLACHEK,1
BOONE,President,,NEW,JOHN JOSEPH POLACHEK,6
BROWN,President,,NEW,JOHN JOSEPH POLACHEK,1
BUREAU,President,,NEW,JOHN JOSEPH POLACHEK,4
CALHOUN,President,,NEW,JOHN JOSEPH POLACHEK,0
CARROLL,President,,NEW,JOHN JOSEPH POLACHEK,2
CASS,President,,NEW,JOHN JOSEPH POLACHEK,0
CHAMPAIGN,President,,NEW,JOHN JOSEPH POLACHEK,14
CHRISTIAN,President,,NEW,JOHN JOSEPH POLACHEK,5
CLARK,President,,NEW,JOHN JOSEPH POLACHEK,1
CLAY,President,,NEW,JOHN JOSEPH POLACHEK,5
CLINTON,President,,NEW,JOHN JOSEPH POLACHEK,4
COLES,President,,NEW,JOHN JOSEPH POLACHEK,1
COOK,President,,NEW,JOHN JOSEPH POLACHEK,467
CRAWFORD,President,,NEW,JOHN JOSEPH POLACHEK,3
CUMBERLAND,President,,NEW,JOHN JOSEPH POLACHEK,3
DeKALB,President,,NEW,JOHN JOSEPH POLACHEK,10
DeWITT,President,,NEW,JOHN JOSEPH POLACHEK,3
DOUGLAS,President,,NEW,JOHN JOSEPH POLACHEK,3
DuPAGE,President,,NEW,JOHN JOSEPH POLACHEK,77
EDGAR,President,,NEW,JOHN JOSEPH POLACHEK,2
EDWARDS,President,,NEW,JOHN JOSEPH POLACHEK,4
EFFINGHAM,President,,NEW,JOHN JOSEPH POLACHEK,6
FAYETTE,President,,NEW,JOHN JOSEPH POLACHEK,3
FORD,President,,NEW,JOHN JOSEPH POLACHEK,0
FRANKLIN,President,,NEW,JOHN JOSEPH POLACHEK,2
FULTON,President,,NEW,JOHN JOSEPH POLACHEK,6
GALLATIN,President,,NEW,JOHN JOSEPH POLACHEK,0
GREENE,President,,NEW,JOHN JOSEPH POLACHEK,2
GRUNDY,President,,NEW,JOHN JOSEPH POLACHEK,10
HAMILTON,President,,NEW,JOHN JOSEPH POLACHEK,1
HANCOCK,President,,NEW,JOHN JOSEPH POLACHEK,1
HARDIN,President,,NEW,JOHN JOSEPH POLACHEK,2
HENDERSON,President,,NEW,JOHN JOSEPH POLACHEK,0
HENRY,President,,NEW,JOHN JOSEPH POLACHEK,5
IROQUOIS,President,,NEW,JOHN JOSEPH POLACHEK,6
JACKSON,President,,NEW,JOHN JOSEPH POLACHEK,3
JASPER,President,,NEW,JOHN JOSEPH POLACHEK,3
JEFFERSON,President,,NEW,JOHN JOSEPH POLACHEK,6
JERSEY,President,,NEW,JOHN JOSEPH POLACHEK,5
JoDAVIESS,President,,NEW,JOHN JOSEPH POLACHEK,3
JOHNSON,President,,NEW,JOHN JOSEPH POLACHEK,3
KANE,President,,NEW,JOHN JOSEPH POLACHEK,36
KANKAKEE,President,,NEW,JOHN JOSEPH POLACHEK,11
KENDALL,President,,NEW,JOHN JOSEPH POLACHEK,2
KNOX,President,,NEW,JOHN JOSEPH POLACHEK,5
LAKE,President,,NEW,JOHN JOSEPH POLACHEK,29
LaSALLE,President,,NEW,JOHN JOSEPH POLACHEK,14
LAWRENCE,President,,NEW,JOHN JOSEPH POLACHEK,4
