county,office,district,party,candidate,votes
EDWARDS,TREASURER,,DEM,ROBIN KELLY,82
EFFINGHAM,TREASURER,,DEM,ROBIN KELLY,789
FAYETTE,TREASURER,,DEM,ROBIN KELLY,516
FORD,TREASURER,,DEM,ROBIN KELLY,144
FRANKLIN,TREASURER,,DEM,ROBIN KELLY,2774
FULTON,TREASURER,,DEM,ROBIN KELLY,1676
GALLATIN,TREASURER,,DEM,ROBIN KELLY,688
GREENE,TREASURER,,DEM,ROBIN KELLY,574
GRUNDY,TREASURER,,DEM,ROBIN KELLY,933
HAMILTON,TREASURER,,DEM,ROBIN KELLY,414
HANCOCK,TREASURER,,DEM,ROBIN KELLY,333
HARDIN,TREASURER,,DEM,ROBIN KELLY,292
HENDERSON,TREASURER,,DEM,ROBIN KELLY,300
HENRY,TREASURER,,DEM,ROBIN KELLY,1101
IROQUOIS,TREASURER,,DEM,ROBIN KELLY,329
JACKSON,TREASURER,,DEM,ROBIN KELLY,1732
JASPER,TREASURER,,DEM,ROBIN KELLY,464
JEFFERSON,TREASURER,,DEM,ROBIN KELLY,985
JERSEY,TREASURER,,DEM,ROBIN KELLY,501
JoDAVIESS,TREASURER,,DEM,ROBIN KELLY,330
JOHNSON,TREASURER,,DEM,ROBIN KELLY,277
KANE,TREASURER,,DEM,ROBIN KELLY,7223
KANKAKEE,TREASURER,,DEM,ROBIN KELLY,1750
KENDALL,TREASURER,,DEM,ROBIN KELLY,1493
KNOX,TREASURER,,DEM,ROBIN KELLY,1313
LAKE,TREASURER,,DEM,ROBIN KELLY,14361
LaSALLE,TREASURER,,DEM,ROBIN KELLY,2260
LAWRENCE,TREASURER,,DEM,ROBIN KELLY,620
LEE,TREASURER,,DEM,ROBIN KELLY,579
LIVINGSTON,TREASURER,,DEM,ROBIN KELLY,438
LOGAN,TREASURER,,DEM,ROBIN KELLY,289
MACON,TREASURER,,DEM,ROBIN KELLY,2579
MACOUPIN,TREASURER,,DEM,ROBIN KELLY,2026
MADISON,TREASURER,,DEM,ROBIN KELLY,7556
MARION,TREASURER,,DEM,ROBIN KELLY,2243
MARSHALL,TREASURER,,DEM,ROBIN KELLY,207
MASON,TREASURER,,DEM,ROBIN KELLY,393
MASSAC,TREASURER,,DEM,ROBIN KELLY,287
McDONOUGH,TREASURER,,DEM,ROBIN KELLY,453
McHENRY,TREASURER,,DEM,ROBIN KELLY,4137
McLEAN,TREASURER,,DEM,ROBIN KELLY,2290
MENARD,TREASURER,,DEM,ROBIN KELLY,220
MERCER,TREASURER,,DEM,ROBIN KELLY,510
MONROE,TREASURER,,DEM,ROBIN KELLY,808
MONTGOMERY,TREASURER,,DEM,ROBIN KELLY,1069
MORGAN,TREASURER,,DEM,ROBIN KELLY,530
MOULTRIE,TREASURER,,DEM,ROBIN KELLY,388
OGLE,TREASURER,,DEM,ROBIN KELLY,653
PEORIA,TREASURER,,DEM,ROBIN KELLY,4023
PERRY,TREASURER,,DEM,ROBIN KELLY,931
PIATT,TREASURER,,DEM,ROBIN KELLY,323
PIKE,TREASURER,,DEM,ROBIN KELLY,476
POPE,TREASURER,,DEM,ROBIN KELLY,194
PULASKI,TREASURER,,DEM,ROBIN KELLY,230
PUTNAM,TREASURER,,DEM,ROBIN KELLY,397
RANDOLPH,TREASURER,,DEM,ROBIN KELLY,1507
RICHLAND,TREASURER,,DEM,ROBIN KELLY,373
